SUBJ_ID	#TRIAL_FLOW	trial_counter	T.CSM	T.CS_EE	T.CS_UU	ReliefChoiceCS	ReliefCS
RS36	Extinction_phase	42	0	1	0	2	21
RS36	Extinction_phase	43	0	1	0	2	56
RS36	Extinction_phase	44	1	0	0	2	69
RS36	Extinction_phase	45	0	0	1	1	0
RS36	Extinction_phase	46	1	0	0	2	58
RS37	Pavlovian_phase	1	1	0	0	1	0
RS37	Pavlovian_phase	2	0	1	0	1	0
RS37	Pavlovian_phase	3	0	1	0	1	0
RS37	Pavlovian_phase	4	1	0	0	2	99
RS37	Pavlovian_phase	5	0	0	1	1	0
RS37	Pavlovian_phase	6	0	1	0	1	0
RS37	Pavlovian_phase	7	0	1	0	1	0
RS37	Pavlovian_phase	8	1	0	0	2	99
RS37	Pavlovian_phase	9	0	0	1	2	100
RS37	Pavlovian_phase	10	0	0	1	2	98
RS37	Pavlovian_phase	11	1	0	0	2	99
RS37	Pavlovian_phase	12	0	0	1	2	99
RS37	Pavlovian_phase	13	0	0	1	2	100
RS37	Pavlovian_phase	14	1	0	0	2	100
RS37	Pavlovian_phase	15	0	0	1	2	100
RS37	Pavlovian_phase	16	0	0	1	2	99
RS37	Pavlovian_phase	17	0	1	0	1	0
RS37	Pavlovian_phase	18	0	1	0	1	0
RS37	Pavlovian_phase	19	1	0	0	2	98
RS37	Pavlovian_phase	20	0	1	0	1	0
RS37	Pavlovian_phase	21	0	1	0	1	0
RS37	Pavlovian_phase	22	1	0	0	2	98
RS37	Pavlovian_phase	23	1	0	0	2	98
RS37	Pavlovian_phase	24	0	1	0	1	0
RS37	Pavlovian_phase	25	0	1	0	1	0
RS37	Pavlovian_phase	26	0	0	1	2	98
RS37	Pavlovian_phase	27	0	1	0	1	0
RS37	Pavlovian_phase	28	0	1	0	1	0
RS37	Extinction_phase	29	1	0	0	2	99
RS37	Extinction_phase	30	0	0	1	2	98
RS37	Extinction_phase	31	0	1	0	1	0
RS37	Extinction_phase	32	0	1	0	1	0
RS37	Extinction_phase	33	0	0	1	2	97
RS37	Extinction_phase	34	0	0	1	2	98
RS37	Extinction_phase	35	0	1	0	1	0
RS37	Extinction_phase	36	0	1	0	1	0
RS37	Extinction_phase	37	1	0	0	2	99
RS37	Extinction_phase	38	0	0	1	2	98
RS37	Extinction_phase	39	1	0	0	2	98
RS37	Extinction_phase	40	0	1	0	1	0
RS37	Extinction_phase	41	0	1	0	2	96
RS37	Extinction_phase	42	1	0	0	2	96
RS37	Extinction_phase	43	0	1	0	2	99
RS37	Extinction_phase	44	1	0	0	2	99
RS37	Extinction_phase	45	0	0	1	2	100
RS37	Extinction_phase	46	0	1	0	2	99
RS38	Pavlovian_phase	1	1	0	0	1	0
RS38	Pavlovian_phase	2	0	1	0	1	0
RS38	Pavlovian_phase	3	1	0	0	2	68
RS38	Pavlovian_phase	4	0	1	0	1	0
RS38	Pavlovian_phase	5	0	1	0	1	0
RS38	Pavlovian_phase	6	0	1	0	1	0
RS38	Pavlovian_phase	7	0	0	1	2	85
RS38	Pavlovian_phase	8	1	0	0	2	79
RS38	Pavlovian_phase	9	0	0	1	1	0
RS38	Pavlovian_phase	10	0	1	0	1	0
RS38	Pavlovian_phase	11	0	0	1	2	84
RS38	Pavlovian_phase	12	0	0	1	2	65
RS38	Pavlovian_phase	13	1	0	0	2	73
RS38	Pavlovian_phase	14	0	0	1	2	63
RS38	Pavlovian_phase	15	1	0	0	2	66
RS38	Pavlovian_phase	16	0	1	0	1	0
RS38	Pavlovian_phase	17	1	0	0	2	87
RS38	Pavlovian_phase	18	0	1	0	1	0
RS38	Pavlovian_phase	19	0	0	1	2	79
RS38	Pavlovian_phase	20	1	0	0	2	72
RS38	Pavlovian_phase	21	0	0	1	2	69
RS38	Pavlovian_phase	22	0	1	0	1	0
RS38	Pavlovian_phase	23	0	1	0	1	0
RS38	Pavlovian_phase	24	1	0	0	2	85
RS38	Pavlovian_phase	25	0	0	1	2	85
RS38	Pavlovian_phase	26	0	1	0	1	0
RS38	Pavlovian_phase	27	0	1	0	1	0
RS38	Pavlovian_phase	28	0	1	0	1	0
RS38	Extinction_phase	29	0	0	1	1	0
RS38	Extinction_phase	30	1	0	0	2	74
RS38	Extinction_phase	31	0	1	0	1	0
RS38	Extinction_phase	32	0	1	0	1	0
RS38	Extinction_phase	33	1	0	0	2	73
RS38	Extinction_phase	34	0	0	1	1	0
RS38	Extinction_phase	35	0	1	0	1	0
RS38	Extinction_phase	36	0	0	1	1	0
RS38	Extinction_phase	37	0	1	0	1	0
RS38	Extinction_phase	38	0	1	0	2	54
RS38	Extinction_phase	39	1	0	0	1	0
RS38	Extinction_phase	40	0	0	1	1	0
RS38	Extinction_phase	41	0	1	0	1	0
RS38	Extinction_phase	42	0	1	0	1	0
RS38	Extinction_phase	43	1	0	0	1	0
RS38	Extinction_phase	44	1	0	0	1	0
RS38	Extinction_phase	45	0	1	0	1	0
RS38	Extinction_phase	46	0	0	1	1	0
RS39	Pavlovian_phase	1	0	1	0	2	98
RS39	Pavlovian_phase	2	1	0	0	1	0
RS39	Pavlovian_phase	3	0	1	0	2	96
RS39	Pavlovian_phase	4	1	0	0	1	0
RS39	Pavlovian_phase	5	0	1	0	2	97
RS39	Pavlovian_phase	6	0	1	0	2	96
RS39	Pavlovian_phase	7	0	0	1	1	0
RS39	Pavlovian_phase	8	1	0	0	1	0
RS39	Pavlovian_phase	9	0	1	0	2	96
RS39	Pavlovian_phase	10	0	0	1	1	0
RS39	Pavlovian_phase	11	0	0	1	1	0
RS39	Pavlovian_phase	12	1	0	0	1	0
RS39	Pavlovian_phase	13	0	1	0	2	97
RS39	Pavlovian_phase	14	0	0	1	1	0
RS39	Pavlovian_phase	15	0	1	0	2	97
RS39	Pavlovian_phase	16	0	0	1	1	0
RS39	Pavlovian_phase	17	0	0	1	1	0
RS39	Pavlovian_phase	18	0	1	0	2	99
RS39	Pavlovian_phase	19	1	0	0	1	0
RS39	Pavlovian_phase	20	0	1	0	2	98
RS39	Pavlovian_phase	21	0	1	0	2	100
RS39	Pavlovian_phase	22	0	0	1	1	0
RS39	Pavlovian_phase	23	0	1	0	2	97
RS39	Pavlovian_phase	24	0	1	0	2	99
RS39	Pavlovian_phase	25	0	0	1	1	0
RS39	Pavlovian_phase	26	1	0	0	1	0
RS39	Pavlovian_phase	27	1	0	0	2	95
RS39	Pavlovian_phase	28	1	0	0	2	97
RS39	Extinction_phase	29	0	1	0	2	98
RS39	Extinction_phase	30	0	1	0	2	98
RS39	Extinction_phase	31	0	0	1	1	0
RS39	Extinction_phase	32	0	0	1	1	0
RS39	Extinction_phase	33	1	0	0	1	0
RS39	Extinction_phase	34	1	0	0	2	49
RS39	Extinction_phase	35	0	1	0	2	97
RS39	Extinction_phase	36	0	1	0	2	97
RS39	Extinction_phase	37	0	0	1	1	0
RS39	Extinction_phase	38	1	0	0	2	75
RS39	Extinction_phase	39	0	0	1	1	0
RS39	Extinction_phase	40	0	1	0	2	99
RS39	Extinction_phase	41	0	1	0	2	98
RS39	Extinction_phase	42	0	0	1	1	0
RS39	Extinction_phase	43	0	1	0	2	99
RS39	Extinction_phase	44	1	0	0	1	0
RS39	Extinction_phase	45	1	0	0	2	58
RS39	Extinction_phase	46	0	1	0	2	100
RS40	Pavlovian_phase	1	1	0	0	2	52
RS40	Pavlovian_phase	2	0	1	0	1	0
RS40	Pavlovian_phase	3	0	1	0	1	0
RS40	Pavlovian_phase	4	1	0	0	2	84
RS40	Pavlovian_phase	5	0	0	1	2	51
RS40	Pavlovian_phase	6	0	0	1	2	77
RS40	Pavlovian_phase	7	0	1	0	1	0
RS40	Pavlovian_phase	8	0	0	1	2	85
RS40	Pavlovian_phase	9	0	1	0	1	0
RS40	Pavlovian_phase	10	0	0	1	2	87
RS40	Pavlovian_phase	11	0	1	0	1	0
RS40	Pavlovian_phase	12	0	1	0	1	0
RS40	Pavlovian_phase	13	0	0	1	2	88
RS40	Pavlovian_phase	14	0	1	0	1	0
RS40	Pavlovian_phase	15	1	0	0	2	82
RS40	Pavlovian_phase	16	1	0	0	2	86
RS40	Pavlovian_phase	17	0	1	0	1	0
RS40	Pavlovian_phase	18	0	0	1	2	91
RS40	Pavlovian_phase	19	0	0	1	2	88
RS40	Pavlovian_phase	20	0	1	0	1	0
RS40	Pavlovian_phase	21	1	0	0	2	61
RS40	Pavlovian_phase	22	0	1	0	2	1
RS40	Pavlovian_phase	23	1	0	0	2	79
RS40	Pavlovian_phase	24	0	0	1	2	86
RS40	Pavlovian_phase	25	0	1	0	1	0
RS40	Pavlovian_phase	26	1	0	0	2	94
RS40	Pavlovian_phase	27	1	0	0	2	81
RS40	Pavlovian_phase	28	0	1	0	1	0
RS40	Extinction_phase	29	0	1	0	1	0
RS40	Extinction_phase	30	0	0	1	1	0
RS40	Extinction_phase	31	0	0	1	2	88
RS40	Extinction_phase	32	1	0	0	1	0
RS40	Extinction_phase	33	1	0	0	1	0
RS40	Extinction_phase	34	0	1	0	1	0
RS40	Extinction_phase	35	0	0	1	2	74
RS40	Extinction_phase	36	0	1	0	2	82
RS40	Extinction_phase	37	0	1	0	2	59
RS40	Extinction_phase	38	0	0	1	2	89
RS40	Extinction_phase	39	0	1	0	2	59
RS40	Extinction_phase	40	0	1	0	2	28
RS40	Extinction_phase	41	1	0	0	2	63
RS40	Extinction_phase	42	0	1	0	2	19
RS40	Extinction_phase	43	1	0	0	1	0
RS40	Extinction_phase	44	0	1	0	1	0
RS40	Extinction_phase	45	1	0	0	1	0
RS40	Extinction_phase	46	0	0	1	1	0
RS41	Pavlovian_phase	1	0	1	0	1	0
RS41	Pavlovian_phase	2	1	0	0	2	28
RS41	Pavlovian_phase	3	0	1	0	1	0
RS41	Pavlovian_phase	4	1	0	0	2	53
RS41	Pavlovian_phase	5	0	0	1	1	0
RS41	Pavlovian_phase	6	0	1	0	1	0
RS41	Pavlovian_phase	7	0	1	0	2	25
RS41	Pavlovian_phase	8	0	0	1	1	0
RS41	Pavlovian_phase	9	1	0	0	2	80
RS41	Pavlovian_phase	10	0	1	0	2	21
RS41	Pavlovian_phase	11	0	1	0	1	0
RS41	Pavlovian_phase	12	0	0	1	1	0
RS41	Pavlovian_phase	13	0	1	0	1	0
RS41	Pavlovian_phase	14	0	0	1	1	0
RS41	Pavlovian_phase	15	0	1	0	1	0
RS41	Pavlovian_phase	16	0	0	1	1	0
RS41	Pavlovian_phase	17	1	0	0	2	34
RS41	Pavlovian_phase	18	1	0	0	2	59
RS41	Pavlovian_phase	19	0	1	0	1	0
RS41	Pavlovian_phase	20	0	0	1	1	0
RS41	Pavlovian_phase	21	1	0	0	2	82
RS41	Pavlovian_phase	22	0	1	0	1	0
RS41	Pavlovian_phase	23	0	1	0	1	0
RS41	Pavlovian_phase	24	1	0	0	1	0
RS41	Pavlovian_phase	25	1	0	0	2	16
RS41	Pavlovian_phase	26	0	0	1	2	18
RS41	Pavlovian_phase	27	0	1	0	1	0
RS41	Pavlovian_phase	28	0	0	1	2	16
RS41	Extinction_phase	29	0	1	0	1	0
RS41	Extinction_phase	30	1	0	0	2	13
RS41	Extinction_phase	31	0	1	0	2	24
RS41	Extinction_phase	32	0	1	0	2	38
RS41	Extinction_phase	33	0	0	1	1	0
RS41	Extinction_phase	34	1	0	0	2	30
RS41	Extinction_phase	35	0	0	1	1	0
RS41	Extinction_phase	36	0	0	1	1	0
RS41	Extinction_phase	37	1	0	0	2	21
RS41	Extinction_phase	38	1	0	0	1	0
RS41	Extinction_phase	39	0	1	0	1	0
RS41	Extinction_phase	40	0	1	0	1	0
RS41	Extinction_phase	41	0	0	1	1	0
RS41	Extinction_phase	42	1	0	0	2	15
RS41	Extinction_phase	43	0	1	0	2	18
RS41	Extinction_phase	44	0	1	0	2	20
RS41	Extinction_phase	45	0	0	1	1	0
RS41	Extinction_phase	46	0	1	0	2	10
RS42	Pavlovian_phase	1	0	1	0	2	58
RS42	Pavlovian_phase	2	1	0	0	2	57
RS42	Pavlovian_phase	3	0	1	0	2	48
RS42	Pavlovian_phase	4	1	0	0	2	57
RS42	Pavlovian_phase	5	0	0	1	1	0
RS42	Pavlovian_phase	6	0	1	0	1	0
RS42	Pavlovian_phase	7	0	0	1	2	58
RS42	Pavlovian_phase	8	1	0	0	2	61
RS42	Pavlovian_phase	9	0	1	0	1	0
RS42	Pavlovian_phase	10	0	1	0	1	0
RS42	Pavlovian_phase	11	1	0	0	2	62
RS42	Pavlovian_phase	12	0	1	0	1	0
RS42	Pavlovian_phase	13	0	1	0	1	0
RS42	Pavlovian_phase	14	0	0	1	2	57
RS42	Pavlovian_phase	15	0	1	0	1	0
RS42	Pavlovian_phase	16	0	0	1	2	52
RS42	Pavlovian_phase	17	0	1	0	1	0
RS42	Pavlovian_phase	18	0	1	0	1	0
RS42	Pavlovian_phase	19	1	0	0	2	54
RS42	Pavlovian_phase	20	1	0	0	2	53
RS42	Pavlovian_phase	21	0	0	1	2	54
RS42	Pavlovian_phase	22	1	0	0	2	56
RS42	Pavlovian_phase	23	0	0	1	2	55
RS42	Pavlovian_phase	24	0	1	0	1	0
RS42	Pavlovian_phase	25	0	0	1	2	56
RS42	Pavlovian_phase	26	1	0	0	2	58
RS42	Pavlovian_phase	27	0	0	1	2	60
RS42	Pavlovian_phase	28	0	1	0	1	0
RS42	Extinction_phase	29	0	0	1	2	59
RS42	Extinction_phase	30	0	1	0	1	0
RS42	Extinction_phase	31	0	1	0	2	46
RS42	Extinction_phase	32	1	0	0	1	0
RS42	Extinction_phase	33	0	0	1	2	63
RS42	Extinction_phase	34	0	0	1	2	64
RS42	Extinction_phase	35	0	1	0	2	64
RS42	Extinction_phase	36	1	0	0	2	64
RS42	Extinction_phase	37	1	0	0	2	60
RS42	Extinction_phase	38	0	1	0	2	53
RS42	Extinction_phase	39	0	0	1	2	54
RS42	Extinction_phase	40	1	0	0	2	56
RS42	Extinction_phase	41	1	0	0	2	57
RS42	Extinction_phase	42	0	1	0	2	54
RS42	Extinction_phase	43	0	1	0	2	56
RS42	Extinction_phase	44	0	0	1	2	51
RS42	Extinction_phase	45	0	1	0	2	52
RS42	Extinction_phase	46	0	1	0	2	53
RS43	Pavlovian_phase	1	1	0	0	1	0
RS43	Pavlovian_phase	2	1	0	0	1	0
RS43	Pavlovian_phase	3	0	1	0	2	39
RS43	Pavlovian_phase	4	0	1	0	1	0
RS43	Pavlovian_phase	5	0	0	1	2	62
RS43	Pavlovian_phase	6	1	0	0	1	0
RS43	Pavlovian_phase	7	0	1	0	1	0
RS43	Pavlovian_phase	8	0	1	0	1	0
RS43	Pavlovian_phase	9	1	0	0	2	59
RS43	Pavlovian_phase	10	0	0	1	2	75
RS43	Pavlovian_phase	11	0	1	0	1	0
RS43	Pavlovian_phase	12	0	0	1	2	74
RS43	Pavlovian_phase	13	1	0	0	1	0
RS43	Pavlovian_phase	14	0	0	1	2	57
RS43	Pavlovian_phase	15	0	1	0	1	0
RS43	Pavlovian_phase	16	0	1	0	1	0
RS43	Pavlovian_phase	17	0	0	1	2	68
RS43	Pavlovian_phase	18	0	0	1	2	62
RS43	Pavlovian_phase	19	0	1	0	1	0
RS43	Pavlovian_phase	20	0	1	0	1	0
RS43	Pavlovian_phase	21	0	0	1	2	45
RS43	Pavlovian_phase	22	0	1	0	1	0
RS43	Pavlovian_phase	23	0	1	0	1	0
RS43	Pavlovian_phase	24	1	0	0	2	54
RS43	Pavlovian_phase	25	0	0	1	2	70
RS43	Pavlovian_phase	26	1	0	0	2	79
RS43	Pavlovian_phase	27	1	0	0	2	70
RS43	Pavlovian_phase	28	0	1	0	1	0
RS43	Extinction_phase	29	1	0	0	1	0
RS43	Extinction_phase	30	0	1	0	1	0
RS43	Extinction_phase	31	0	0	1	1	0
RS43	Extinction_phase	32	0	1	0	1	0
RS43	Extinction_phase	33	0	0	1	1	0
RS43	Extinction_phase	34	0	0	1	2	60
RS43	Extinction_phase	35	1	0	0	1	0
RS43	Extinction_phase	36	1	0	0	2	44
RS43	Extinction_phase	37	0	0	1	1	0
RS43	Extinction_phase	38	0	1	0	1	0
RS43	Extinction_phase	39	0	1	0	1	0
RS43	Extinction_phase	40	1	0	0	1	0
RS43	Extinction_phase	41	0	0	1	2	41
RS43	Extinction_phase	42	0	1	0	2	45
RS43	Extinction_phase	43	0	1	0	2	48
RS43	Extinction_phase	44	1	0	0	1	0
RS43	Extinction_phase	45	0	1	0	1	0
RS43	Extinction_phase	46	0	1	0	2	71
RS44	Pavlovian_phase	1	0	1	0	2	0
RS44	Pavlovian_phase	1	1	0	0	2	0
RS44	Pavlovian_phase	2	1	0	0	2	0
RS44	Pavlovian_phase	2	1	0	0	2	70
RS44	Pavlovian_phase	3	0	1	0	2	76
RS44	Pavlovian_phase	4	1	0	0	2	81
RS44	Pavlovian_phase	5	1	0	0	2	82
RS44	Pavlovian_phase	6	0	0	1	1	0
RS44	Pavlovian_phase	7	1	0	0	2	81
RS44	Pavlovian_phase	8	0	1	0	1	0
RS44	Pavlovian_phase	9	0	1	0	1	0
RS44	Pavlovian_phase	10	1	0	0	2	86
RS44	Pavlovian_phase	11	1	0	0	2	84
RS44	Pavlovian_phase	12	0	1	0	1	0
RS44	Pavlovian_phase	13	0	0	1	1	0
RS44	Pavlovian_phase	14	0	0	1	2	51
RS44	Pavlovian_phase	15	0	1	0	1	0
RS44	Pavlovian_phase	16	1	0	0	2	91
RS44	Pavlovian_phase	17	0	0	1	2	71
RS44	Pavlovian_phase	18	0	1	0	1	0
RS44	Pavlovian_phase	19	0	1	0	1	0
RS44	Pavlovian_phase	20	1	0	0	2	90
RS44	Pavlovian_phase	21	0	0	1	2	89
RS44	Pavlovian_phase	22	0	0	1	2	93
RS44	Pavlovian_phase	23	0	1	0	1	0
RS44	Pavlovian_phase	24	0	1	0	1	0
RS44	Pavlovian_phase	25	0	0	1	2	98
RS44	Pavlovian_phase	26	0	1	0	1	0
RS44	Pavlovian_phase	27	0	1	0	1	0
RS44	Pavlovian_phase	28	0	0	1	2	78
RS44	Extinction_phase	29	0	1	0	1	0
RS44	Extinction_phase	30	0	1	0	1	0
RS44	Extinction_phase	31	1	0	0	1	0
RS44	Extinction_phase	32	1	0	0	2	87
RS44	Extinction_phase	33	0	0	1	1	0
RS44	Extinction_phase	34	0	1	0	1	0
RS44	Extinction_phase	35	0	0	1	1	0
RS44	Extinction_phase	36	0	1	0	1	0
RS44	Extinction_phase	37	1	0	0	1	0
RS44	Extinction_phase	38	1	0	0	2	54
RS44	Extinction_phase	39	0	1	0	1	0
RS44	Extinction_phase	40	0	0	1	2	62
RS44	Extinction_phase	41	0	1	0	1	0
RS44	Extinction_phase	42	0	1	0	2	53
RS44	Extinction_phase	43	0	0	1	2	72
RS44	Extinction_phase	44	1	0	0	2	80
RS44	Extinction_phase	45	0	0	1	2	82
RS44	Extinction_phase	46	0	1	0	1	0
RS45	Pavlovian_phase	1	0	1	0	2	68
RS45	Pavlovian_phase	2	1	0	0	1	0
RS45	Pavlovian_phase	3	1	0	0	1	0
RS45	Pavlovian_phase	4	0	1	0	2	90
RS45	Pavlovian_phase	5	0	0	1	1	0
RS45	Pavlovian_phase	6	0	0	1	1	0
RS45	Pavlovian_phase	7	0	1	0	2	97
RS45	Pavlovian_phase	8	0	0	1	1	0
RS45	Pavlovian_phase	9	0	1	0	2	100
RS45	Pavlovian_phase	10	0	0	1	1	0
RS45	Pavlovian_phase	11	0	1	0	2	98
RS45	Pavlovian_phase	12	1	0	0	1	0
RS45	Pavlovian_phase	13	0	1	0	2	100
RS45	Pavlovian_phase	14	0	1	0	2	99
RS45	Pavlovian_phase	15	1	0	0	1	0
RS45	Pavlovian_phase	16	1	0	0	1	0
RS45	Pavlovian_phase	17	0	1	0	2	100
RS45	Pavlovian_phase	18	0	0	1	1	0
RS45	Pavlovian_phase	19	0	0	1	1	0
RS45	Pavlovian_phase	20	0	1	0	2	100
RS45	Pavlovian_phase	21	0	0	1	1	0
RS45	Pavlovian_phase	22	0	1	0	2	100
RS45	Pavlovian_phase	23	1	0	0	1	0
RS45	Pavlovian_phase	24	0	1	0	2	99
RS45	Pavlovian_phase	25	0	1	0	2	100
RS45	Pavlovian_phase	26	1	0	0	1	0
RS45	Pavlovian_phase	27	1	0	0	1	0
RS45	Pavlovian_phase	28	0	0	1	1	0
RS45	Extinction_phase	29	0	0	1	1	0
RS45	Extinction_phase	30	1	0	0	2	50
RS45	Extinction_phase	31	1	0	0	1	0
RS45	Extinction_phase	32	0	1	0	2	49
RS45	Extinction_phase	33	1	0	0	1	0
RS45	Extinction_phase	34	0	1	0	1	0
RS45	Extinction_phase	35	0	0	1	1	0
RS45	Extinction_phase	36	0	1	0	1	0
RS45	Extinction_phase	37	0	0	1	1	0
RS45	Extinction_phase	38	0	0	1	1	0
RS45	Extinction_phase	39	1	0	0	1	0
RS45	Extinction_phase	40	1	0	0	1	0
RS45	Extinction_phase	41	0	1	0	1	0
RS45	Extinction_phase	42	0	1	0	1	0
RS45	Extinction_phase	43	0	0	1	1	0
RS45	Extinction_phase	44	0	1	0	1	0
RS45	Extinction_phase	45	0	1	0	1	0
RS45	Extinction_phase	46	0	1	0	1	0
RS46	Pavlovian_phase	1	1	0	0	1	0
RS46	Pavlovian_phase	2	1	0	0	1	0
RS46	Pavlovian_phase	3	0	1	0	1	0
RS46	Pavlovian_phase	4	0	1	0	1	0
RS46	Pavlovian_phase	5	0	0	1	2	55
RS46	Pavlovian_phase	6	0	1	0	1	0
RS46	Pavlovian_phase	7	1	0	0	2	61
RS46	Pavlovian_phase	8	0	1	0	1	0
RS46	Pavlovian_phase	9	0	0	1	2	64
RS46	Pavlovian_phase	10	0	1	0	1	0
RS46	Pavlovian_phase	11	0	0	1	2	51
RS46	Pavlovian_phase	12	0	1	0	1	0
RS46	Pavlovian_phase	13	0	0	1	2	61
RS46	Pavlovian_phase	14	1	0	0	2	84
RS46	Pavlovian_phase	15	0	1	0	1	0
RS46	Pavlovian_phase	16	0	1	0	1	0
RS46	Pavlovian_phase	17	1	0	0	1	0
RS46	Pavlovian_phase	18	1	0	0	2	77
RS46	Pavlovian_phase	19	0	0	1	2	61
RS46	Pavlovian_phase	20	1	0	0	2	63
RS46	Pavlovian_phase	21	1	0	0	2	55
RS46	Pavlovian_phase	22	0	1	0	1	0
RS46	Pavlovian_phase	23	0	1	0	1	0
RS46	Pavlovian_phase	24	0	0	1	1	0
RS46	Pavlovian_phase	25	0	1	0	1	0
RS46	Pavlovian_phase	26	0	0	1	2	88
RS46	Pavlovian_phase	27	0	0	1	1	0
RS46	Pavlovian_phase	28	0	1	0	1	0
RS46	Extinction_phase	29	1	0	0	2	86
RS46	Extinction_phase	30	0	1	0	1	0
RS46	Extinction_phase	31	1	0	0	1	0
RS46	Extinction_phase	32	1	0	0	1	0
RS46	Extinction_phase	33	0	1	0	1	0
RS46	Extinction_phase	34	0	1	0	1	0
RS46	Extinction_phase	35	0	0	1	1	0
RS46	Extinction_phase	36	0	0	1	1	0
RS46	Extinction_phase	37	0	1	0	1	0
RS46	Extinction_phase	38	0	1	0	1	0
RS46	Extinction_phase	39	1	0	0	2	51
RS46	Extinction_phase	40	0	1	0	1	0
RS46	Extinction_phase	41	0	1	0	1	0
RS46	Extinction_phase	42	0	0	1	1	0
RS46	Extinction_phase	43	0	1	0	1	0
RS46	Extinction_phase	44	0	0	1	2	66
RS46	Extinction_phase	45	0	0	1	2	68
RS46	Extinction_phase	46	1	0	0	2	66
RS47	Pavlovian_phase	1	1	0	0	1	0
RS47	Pavlovian_phase	2	0	1	0	1	0
RS47	Pavlovian_phase	3	1	0	0	2	74
RS47	Pavlovian_phase	4	0	1	0	1	0
RS47	Pavlovian_phase	5	0	1	0	1	0
RS47	Pavlovian_phase	6	0	0	1	1	0
RS47	Pavlovian_phase	7	0	0	1	2	77
RS47	Pavlovian_phase	8	0	1	0	1	0
RS47	Pavlovian_phase	9	0	0	1	2	79
RS47	Pavlovian_phase	10	0	1	0	1	0
RS47	Pavlovian_phase	11	0	1	0	1	0
RS47	Pavlovian_phase	12	0	0	1	2	86
RS47	Pavlovian_phase	13	1	0	0	2	72
RS47	Pavlovian_phase	14	0	1	0	1	0
RS47	Pavlovian_phase	15	1	0	0	2	82
RS47	Pavlovian_phase	16	0	0	1	2	79
RS47	Pavlovian_phase	17	0	1	0	1	0
RS47	Pavlovian_phase	18	0	1	0	1	0
RS47	Pavlovian_phase	19	1	0	0	2	74
RS47	Pavlovian_phase	20	1	0	0	2	79
RS47	Pavlovian_phase	21	0	0	1	2	82
RS47	Pavlovian_phase	22	0	1	0	1	0
RS47	Pavlovian_phase	23	0	0	1	2	77
RS47	Pavlovian_phase	24	0	1	0	1	0
RS47	Pavlovian_phase	25	1	0	0	2	78
RS47	Pavlovian_phase	26	1	0	0	2	80
RS47	Pavlovian_phase	27	0	0	1	2	80
RS47	Pavlovian_phase	28	0	1	0	1	0
RS47	Extinction_phase	29	0	1	0	1	0
RS47	Extinction_phase	30	0	0	1	1	0
RS47	Extinction_phase	31	0	1	0	2	75
RS47	Extinction_phase	32	0	1	0	2	78
RS47	Extinction_phase	33	1	0	0	1	0
RS47	Extinction_phase	34	1	0	0	1	0
RS47	Extinction_phase	35	0	1	0	2	74
RS47	Extinction_phase	36	1	0	0	2	79
RS47	Extinction_phase	37	0	0	1	2	77
RS47	Extinction_phase	38	0	1	0	1	0
RS47	Extinction_phase	39	0	0	1	2	76
RS47	Extinction_phase	40	0	1	0	2	80
RS47	Extinction_phase	41	1	0	0	2	83
RS47	Extinction_phase	42	0	0	1	2	79
RS47	Extinction_phase	43	0	1	0	2	77
RS47	Extinction_phase	44	1	0	0	2	78
RS47	Extinction_phase	45	0	0	1	2	76
RS47	Extinction_phase	46	0	1	0	2	75
RS48	Pavlovian_phase	1	0	1	0	2	67
RS48	Pavlovian_phase	2	1	0	0	2	44
RS48	Pavlovian_phase	3	1	0	0	2	89
RS48	Pavlovian_phase	4	0	1	0	1	0
RS48	Pavlovian_phase	5	0	1	0	2	97
RS48	Pavlovian_phase	6	0	0	1	1	0
RS48	Pavlovian_phase	7	0	0	1	1	0
RS48	Pavlovian_phase	8	0	1	0	1	0
RS48	Pavlovian_phase	9	0	1	0	1	0
RS48	Pavlovian_phase	10	0	0	1	2	70
RS48	Pavlovian_phase	11	1	0	0	1	0
RS48	Pavlovian_phase	12	0	1	0	1	0
RS48	Pavlovian_phase	13	1	0	0	1	0
RS48	Pavlovian_phase	14	0	1	0	1	0
RS48	Pavlovian_phase	15	1	0	0	2	72
RS48	Pavlovian_phase	16	0	0	1	1	0
RS48	Pavlovian_phase	17	1	0	0	1	0
RS48	Pavlovian_phase	18	0	0	1	2	63
RS48	Pavlovian_phase	19	0	1	0	1	0
RS48	Pavlovian_phase	20	1	0	0	1	0
RS48	Pavlovian_phase	21	0	0	1	2	85
RS48	Pavlovian_phase	22	0	1	0	1	0
RS48	Pavlovian_phase	23	0	1	0	1	0
RS48	Pavlovian_phase	24	0	0	1	2	99
RS48	Pavlovian_phase	25	0	1	0	1	0
RS48	Pavlovian_phase	26	0	0	1	2	92
RS48	Pavlovian_phase	27	0	1	0	1	0
RS48	Pavlovian_phase	28	1	0	0	1	0
RS48	Extinction_phase	29	0	1	0	1	0
RS48	Extinction_phase	30	0	0	1	1	0
RS48	Extinction_phase	31	1	0	0	1	0
RS48	Extinction_phase	32	0	1	0	1	0
RS48	Extinction_phase	33	1	0	0	1	0
RS48	Extinction_phase	34	0	0	1	1	0
RS48	Extinction_phase	35	0	1	0	2	87
RS48	Extinction_phase	36	0	0	1	2	38
RS48	Extinction_phase	37	0	0	1	1	0
RS48	Extinction_phase	38	0	1	0	1	0
RS48	Extinction_phase	39	1	0	0	1	0
