SUBJ_ID	#TRIAL_FLOW	trial_counter	ReliefChoiceUS	ReliefUS	T.CSM	T.CS_EE	T.CS_UU	shock
RS34	Pavlovian_phase	4	3	0	0	1	0	1
RS34	Pavlovian_phase	5	2	86	1	0	0	0
RS34	Pavlovian_phase	6	2	90	0	0	1	0
RS34	Pavlovian_phase	7	3	0	0	1	0	1
RS34	Pavlovian_phase	8	2	100	0	0	1	0
RS34	Pavlovian_phase	9	2	99	0	0	1	0
RS34	Pavlovian_phase	10	3	0	0	1	0	1
RS34	Pavlovian_phase	11	2	100	0	0	1	0
RS34	Pavlovian_phase	12	3	0	0	1	0	1
RS34	Pavlovian_phase	13	3	0	0	1	0	1
RS34	Pavlovian_phase	14	2	100	0	0	1	0
RS34	Pavlovian_phase	15	3	0	0	1	0	1
RS34	Pavlovian_phase	16	2	100	1	0	0	0
RS34	Pavlovian_phase	17	2	100	1	0	0	0
RS34	Pavlovian_phase	18	3	0	0	1	0	1
RS34	Pavlovian_phase	19	2	100	1	0	0	0
RS34	Pavlovian_phase	20	2	100	0	0	1	0
RS34	Pavlovian_phase	21	2	100	0	0	1	0
RS34	Pavlovian_phase	22	2	100	1	0	0	0
RS34	Pavlovian_phase	23	3	0	0	1	0	1
RS34	Pavlovian_phase	24	3	0	0	1	0	1
RS34	Pavlovian_phase	25	2	100	0	0	1	0
RS34	Pavlovian_phase	26	3	0	0	1	0	1
RS34	Pavlovian_phase	27	2	99	1	0	0	0
RS34	Pavlovian_phase	28	3	0	0	1	0	1
RS34	Extinction_phase	29	2	98	0	0	1	0
RS34	Extinction_phase	30	2	98	0	1	0	0
RS34	Extinction_phase	31	2	99	0	0	1	0
RS34	Extinction_phase	32	2	100	1	0	0	0
RS34	Extinction_phase	33	2	100	0	1	0	0
RS34	Extinction_phase	34	2	100	0	0	1	0
RS34	Extinction_phase	35	2	100	0	0	1	0
RS34	Extinction_phase	36	2	100	0	1	0	0
RS34	Extinction_phase	37	3	0	0	0	1	0
RS34	Extinction_phase	38	2	99	0	1	0	0
RS34	Extinction_phase	39	2	98	0	1	0	0
RS34	Extinction_phase	40	2	100	1	0	0	0
RS34	Extinction_phase	41	2	100	1	0	0	0
RS34	Extinction_phase	42	2	99	0	1	0	0
RS34	Extinction_phase	43	2	100	1	0	0	0
RS34	Extinction_phase	44	2	100	0	1	0	0
RS34	Extinction_phase	45	2	98	1	0	0	0
RS34	Extinction_phase	46	2	98	0	1	0	0
RS35	Pavlovian_phase	1	2	59	1	0	0	0
RS35	Pavlovian_phase	2	3	0	0	1	0	1
RS35	Pavlovian_phase	3	3	0	0	1	0	1
RS35	Pavlovian_phase	4	2	58	1	0	0	0
RS35	Pavlovian_phase	5	3	0	0	1	0	1
RS35	Pavlovian_phase	6	2	69	0	0	1	0
RS35	Pavlovian_phase	7	3	0	0	1	0	1
RS35	Pavlovian_phase	8	2	68	0	0	1	0
RS35	Pavlovian_phase	9	3	0	0	1	0	1
RS35	Pavlovian_phase	10	3	0	0	1	0	1
RS35	Pavlovian_phase	11	2	51	1	0	0	0
RS35	Pavlovian_phase	12	2	65	0	0	1	0
RS35	Pavlovian_phase	13	3	0	0	1	0	1
RS35	Pavlovian_phase	14	2	55	0	0	1	0
RS35	Pavlovian_phase	15	2	64	1	0	0	0
RS35	Pavlovian_phase	16	2	58	0	0	1	0
RS35	Pavlovian_phase	17	3	0	0	1	0	1
RS35	Pavlovian_phase	18	3	0	0	1	0	1
RS35	Pavlovian_phase	19	2	61	1	0	0	0
RS35	Pavlovian_phase	20	2	56	1	0	0	0
RS35	Pavlovian_phase	21	2	49	0	0	1	0
RS35	Pavlovian_phase	22	2	38	0	0	1	0
RS35	Pavlovian_phase	23	3	0	0	1	0	1
RS35	Pavlovian_phase	24	2	48	1	0	0	0
RS35	Pavlovian_phase	25	2	37	1	0	0	0
RS35	Pavlovian_phase	26	3	0	0	1	0	1
RS35	Pavlovian_phase	27	3	0	0	1	0	1
RS35	Pavlovian_phase	28	2	30	0	0	1	0
RS35	Extinction_phase	29	2	51	1	0	0	0
RS35	Extinction_phase	30	2	47	1	0	0	0
RS35	Extinction_phase	31	2	84	0	1	0	0
RS35	Extinction_phase	32	2	82	0	1	0	0
RS35	Extinction_phase	33	2	54	0	0	1	0
RS35	Extinction_phase	34	2	76	0	1	0	0
RS35	Extinction_phase	35	2	77	1	0	0	0
RS35	Extinction_phase	36	2	64	1	0	0	0
RS35	Extinction_phase	37	2	57	0	0	1	0
RS35	Extinction_phase	38	2	51	1	0	0	0
RS35	Extinction_phase	39	2	80	0	1	0	0
RS35	Extinction_phase	40	2	64	0	1	0	0
RS35	Extinction_phase	41	2	52	0	0	1	0
RS35	Extinction_phase	42	2	76	0	1	0	0
RS35	Extinction_phase	43	2	72	0	1	0	0
RS35	Extinction_phase	44	2	44	0	0	1	0
RS35	Extinction_phase	45	2	42	0	0	1	0
RS35	Extinction_phase	46	2	69	0	1	0	0
RS36	Pavlovian_phase	1	3	0	0	1	0	1
RS36	Pavlovian_phase	2	2	66	1	0	0	0
RS36	Pavlovian_phase	3	3	0	0	1	0	1
RS36	Pavlovian_phase	4	1	0	1	0	0	0
RS36	Pavlovian_phase	5	2	44	1	0	0	0
RS36	Pavlovian_phase	6	2	58	1	0	0	0
RS36	Pavlovian_phase	7	1	0	0	0	1	0
RS36	Pavlovian_phase	8	2	57	1	0	0	0
RS36	Pavlovian_phase	9	2	74	0	0	1	0
RS36	Pavlovian_phase	10	3	0	0	1	0	1
RS36	Pavlovian_phase	11	2	83	0	0	1	0
RS36	Pavlovian_phase	12	2	46	0	0	1	0
RS36	Pavlovian_phase	13	3	0	0	1	0	1
RS36	Pavlovian_phase	14	3	0	0	1	0	1
RS36	Pavlovian_phase	15	2	55	0	0	1	0
RS36	Pavlovian_phase	16	2	68	1	0	0	0
RS36	Pavlovian_phase	17	2	62	0	0	1	0
RS36	Pavlovian_phase	18	3	0	0	1	0	1
RS36	Pavlovian_phase	19	3	0	0	1	0	1
RS36	Pavlovian_phase	20	2	90	1	0	0	0
RS36	Pavlovian_phase	21	2	55	1	0	0	0
RS36	Pavlovian_phase	22	3	0	0	1	0	1
RS36	Pavlovian_phase	23	3	0	0	1	0	1
RS36	Pavlovian_phase	24	2	69	0	0	1	0
RS36	Pavlovian_phase	25	3	0	0	1	0	1
RS36	Pavlovian_phase	26	2	64	0	0	1	0
RS36	Pavlovian_phase	27	3	0	0	1	0	1
RS36	Pavlovian_phase	28	3	0	0	1	0	1
RS36	Extinction_phase	29	2	80	0	0	1	0
RS36	Extinction_phase	30	2	56	0	0	1	0
RS36	Extinction_phase	31	2	72	0	1	0	0
RS36	Extinction_phase	32	2	48	0	1	0	0
RS36	Extinction_phase	33	2	56	0	0	1	0
RS36	Extinction_phase	34	2	74	0	1	0	0
RS36	Extinction_phase	35	2	41	0	0	1	0
RS36	Extinction_phase	36	2	71	0	1	0	0
RS36	Extinction_phase	37	2	86	1	0	0	0
RS36	Extinction_phase	38	2	29	0	1	0	0
RS36	Extinction_phase	39	1	0	0	1	0	0
RS36	Extinction_phase	40	2	61	1	0	0	0
RS36	Extinction_phase	41	2	54	1	0	0	0
RS36	Extinction_phase	42	2	57	0	1	0	0
RS36	Extinction_phase	43	2	34	0	1	0	0
RS36	Extinction_phase	44	2	35	1	0	0	0
RS36	Extinction_phase	45	2	44	0	0	1	0
RS36	Extinction_phase	46	2	34	1	0	0	0
RS37	Pavlovian_phase	1	2	97	1	0	0	0
RS37	Pavlovian_phase	2	3	0	0	1	0	1
RS37	Pavlovian_phase	3	3	0	0	1	0	1
RS37	Pavlovian_phase	4	2	99	1	0	0	0
RS37	Pavlovian_phase	5	2	99	0	0	1	0
RS37	Pavlovian_phase	6	3	0	0	1	0	1
RS37	Pavlovian_phase	7	3	0	0	1	0	1
RS37	Pavlovian_phase	8	2	98	1	0	0	0
RS37	Pavlovian_phase	9	2	99	0	0	1	0
RS37	Pavlovian_phase	10	2	98	0	0	1	0
RS37	Pavlovian_phase	11	2	98	1	0	0	0
RS37	Pavlovian_phase	12	2	98	0	0	1	0
RS37	Pavlovian_phase	13	2	99	0	0	1	0
RS37	Pavlovian_phase	14	2	99	1	0	0	0
RS37	Pavlovian_phase	15	2	100	0	0	1	0
RS37	Pavlovian_phase	16	2	100	0	0	1	0
RS37	Pavlovian_phase	17	3	0	0	1	0	1
RS37	Pavlovian_phase	18	3	0	0	1	0	1
RS37	Pavlovian_phase	19	2	98	1	0	0	0
RS37	Pavlovian_phase	20	3	0	0	1	0	1
RS37	Pavlovian_phase	21	3	0	0	1	0	1
RS37	Pavlovian_phase	22	2	98	1	0	0	0
RS37	Pavlovian_phase	23	2	98	1	0	0	0
RS37	Pavlovian_phase	24	3	0	0	1	0	1
RS37	Pavlovian_phase	25	3	0	0	1	0	1
RS37	Pavlovian_phase	26	2	98	0	0	1	0
RS37	Pavlovian_phase	27	3	0	0	1	0	1
RS37	Pavlovian_phase	28	3	0	0	1	0	1
RS37	Extinction_phase	29	2	100	1	0	0	0
RS37	Extinction_phase	30	2	99	0	0	1	0
RS37	Extinction_phase	31	2	98	0	1	0	0
RS37	Extinction_phase	32	2	99	0	1	0	0
RS37	Extinction_phase	33	2	99	0	0	1	0
RS37	Extinction_phase	34	2	98	0	0	1	0
RS37	Extinction_phase	35	2	99	0	1	0	0
RS37	Extinction_phase	36	2	98	0	1	0	0
RS37	Extinction_phase	37	2	99	1	0	0	0
RS37	Extinction_phase	38	2	99	0	0	1	0
RS37	Extinction_phase	39	2	99	1	0	0	0
RS37	Extinction_phase	40	2	98	0	1	0	0
RS37	Extinction_phase	41	2	99	0	1	0	0
RS37	Extinction_phase	42	2	99	1	0	0	0
RS37	Extinction_phase	43	2	98	0	1	0	0
RS37	Extinction_phase	44	2	100	1	0	0	0
RS37	Extinction_phase	45	2	98	0	0	1	0
RS37	Extinction_phase	46	2	100	0	1	0	0
RS38	Pavlovian_phase	1	2	58	1	0	0	0
RS38	Pavlovian_phase	2	3	0	0	1	0	1
RS38	Pavlovian_phase	3	2	68	1	0	0	0
RS38	Pavlovian_phase	4	3	0	0	1	0	1
RS38	Pavlovian_phase	5	3	0	0	1	0	1
RS38	Pavlovian_phase	6	3	0	0	1	0	1
RS38	Pavlovian_phase	7	2	73	0	0	1	0
RS38	Pavlovian_phase	8	2	85	1	0	0	0
RS38	Pavlovian_phase	9	2	84	0	0	1	0
RS38	Pavlovian_phase	10	3	0	0	1	0	1
RS38	Pavlovian_phase	11	2	71	0	0	1	0
RS38	Pavlovian_phase	12	2	74	0	0	1	0
RS38	Pavlovian_phase	13	2	90	1	0	0	0
RS38	Pavlovian_phase	14	2	70	0	0	1	0
RS38	Pavlovian_phase	15	2	63	1	0	0	0
RS38	Pavlovian_phase	16	3	0	0	1	0	1
RS38	Pavlovian_phase	17	2	85	1	0	0	0
RS38	Pavlovian_phase	18	3	0	0	1	0	1
RS38	Pavlovian_phase	19	2	86	0	0	1	0
RS38	Pavlovian_phase	20	2	80	1	0	0	0
RS38	Pavlovian_phase	21	2	71	0	0	1	0
RS38	Pavlovian_phase	22	3	0	0	1	0	1
RS38	Pavlovian_phase	23	3	0	0	1	0	1
RS38	Pavlovian_phase	24	2	85	1	0	0	0
RS38	Pavlovian_phase	25	2	71	0	0	1	0
RS38	Pavlovian_phase	26	3	0	0	1	0	1
RS38	Pavlovian_phase	27	3	0	0	1	0	1
RS38	Pavlovian_phase	28	3	0	0	1	0	1
RS38	Extinction_phase	29	2	89	0	0	1	0
RS38	Extinction_phase	30	2	77	1	0	0	0
RS38	Extinction_phase	31	2	95	0	1	0	0
RS38	Extinction_phase	32	2	89	0	1	0	0
RS38	Extinction_phase	33	2	67	1	0	0	0
RS38	Extinction_phase	34	2	55	0	0	1	0
RS38	Extinction_phase	35	2	61	0	1	0	0
RS38	Extinction_phase	36	2	54	0	0	1	0
RS38	Extinction_phase	37	2	57	0	1	0	0
RS38	Extinction_phase	38	2	56	0	1	0	0
RS38	Extinction_phase	39	2	54	1	0	0	0
RS38	Extinction_phase	40	2	56	0	0	1	0
RS38	Extinction_phase	41	2	55	0	1	0	0
RS38	Extinction_phase	42	2	53	0	1	0	0
RS38	Extinction_phase	43	2	53	1	0	0	0
RS38	Extinction_phase	44	2	54	1	0	0	0
RS38	Extinction_phase	45	2	53	0	1	0	0
RS38	Extinction_phase	46	2	57	0	0	1	0
RS39	Pavlovian_phase	1	3	0	0	1	0	1
RS39	Pavlovian_phase	2	2	96	1	0	0	0
RS39	Pavlovian_phase	3	3	0	0	1	0	1
RS39	Pavlovian_phase	4	2	94	1	0	0	0
RS39	Pavlovian_phase	5	3	0	0	1	0	1
RS39	Pavlovian_phase	6	3	0	0	1	0	1
RS39	Pavlovian_phase	7	1	0	0	0	1	0
RS39	Pavlovian_phase	8	2	94	1	0	0	0
RS39	Pavlovian_phase	9	3	0	0	1	0	1
RS39	Pavlovian_phase	10	1	0	0	0	1	0
RS39	Pavlovian_phase	11	1	0	0	0	1	0
RS39	Pavlovian_phase	12	1	0	1	0	0	0
RS39	Pavlovian_phase	13	3	0	0	1	0	1
RS39	Pavlovian_phase	14	1	0	0	0	1	0
RS39	Pavlovian_phase	15	3	0	0	1	0	1
RS39	Pavlovian_phase	16	1	0	0	0	1	0
RS39	Pavlovian_phase	17	1	0	0	0	1	0
RS39	Pavlovian_phase	18	3	0	0	1	0	1
RS39	Pavlovian_phase	19	1	0	1	0	0	0
RS39	Pavlovian_phase	20	3	0	0	1	0	1
RS39	Pavlovian_phase	21	3	0	0	1	0	1
RS39	Pavlovian_phase	22	1	0	0	0	1	0
RS39	Pavlovian_phase	23	3	0	0	1	0	1
RS39	Pavlovian_phase	24	3	0	0	1	0	1
RS39	Pavlovian_phase	25	1	0	0	0	1	0
RS39	Pavlovian_phase	26	2	88	1	0	0	0
RS39	Pavlovian_phase	27	2	99	1	0	0	0
RS39	Pavlovian_phase	28	2	96	1	0	0	0
RS39	Extinction_phase	29	2	98	0	1	0	0
RS39	Extinction_phase	30	2	98	0	1	0	0
RS39	Extinction_phase	31	1	0	0	0	1	0
RS39	Extinction_phase	32	1	0	0	0	1	0
RS39	Extinction_phase	33	2	81	1	0	0	0
RS39	Extinction_phase	34	2	89	1	0	0	0
RS39	Extinction_phase	35	2	98	0	1	0	0
RS39	Extinction_phase	36	2	98	0	1	0	0
RS39	Extinction_phase	37	1	0	0	0	1	0
RS39	Extinction_phase	38	2	93	1	0	0	0
RS39	Extinction_phase	39	1	0	0	0	1	0
RS39	Extinction_phase	40	2	97	0	1	0	0
RS39	Extinction_phase	41	2	98	0	1	0	0
RS39	Extinction_phase	42	2	91	0	0	1	0
RS39	Extinction_phase	43	2	97	0	1	0	0
RS39	Extinction_phase	44	2	80	1	0	0	0
RS39	Extinction_phase	45	2	87	1	0	0	0
RS39	Extinction_phase	46	2	100	0	1	0	0
RS40	Pavlovian_phase	1	2	79	1	0	0	0
RS40	Pavlovian_phase	2	3	0	0	1	0	1
RS40	Pavlovian_phase	3	3	0	0	1	0	1
RS40	Pavlovian_phase	4	2	69	1	0	0	0
RS40	Pavlovian_phase	5	2	76	0	0	1	0
RS40	Pavlovian_phase	6	2	84	0	0	1	0
RS40	Pavlovian_phase	7	3	0	0	1	0	1
RS40	Pavlovian_phase	8	2	76	0	0	1	0
RS40	Pavlovian_phase	9	3	0	0	1	0	1
RS40	Pavlovian_phase	10	2	92	0	0	1	0
RS40	Pavlovian_phase	11	3	0	0	1	0	1
RS40	Pavlovian_phase	12	3	0	0	1	0	1
RS40	Pavlovian_phase	13	2	95	0	0	1	0
RS40	Pavlovian_phase	14	3	0	0	1	0	1
RS40	Pavlovian_phase	15	2	86	1	0	0	0
RS40	Pavlovian_phase	16	2	95	1	0	0	0
RS40	Pavlovian_phase	17	3	0	0	1	0	1
RS40	Pavlovian_phase	18	2	91	0	0	1	0
RS40	Pavlovian_phase	19	2	63	0	0	1	0
RS40	Pavlovian_phase	20	3	0	0	1	0	1
RS40	Pavlovian_phase	21	2	53	1	0	0	0
RS40	Pavlovian_phase	22	3	0	0	1	0	1
RS40	Pavlovian_phase	23	2	52	1	0	0	0
RS40	Pavlovian_phase	24	2	67	0	0	1	0
RS40	Pavlovian_phase	25	3	0	0	1	0	1
RS40	Pavlovian_phase	26	2	51	1	0	0	0
RS40	Pavlovian_phase	27	2	54	1	0	0	0
RS40	Pavlovian_phase	28	3	0	0	1	0	1
RS40	Extinction_phase	29	2	88	0	1	0	0
RS40	Extinction_phase	30	2	95	0	0	1	0
RS40	Extinction_phase	31	2	89	0	0	1	0
RS40	Extinction_phase	32	2	94	1	0	0	0
RS40	Extinction_phase	33	2	99	1	0	0	0
RS40	Extinction_phase	34	2	96	0	1	0	0
RS40	Extinction_phase	35	2	92	0	0	1	0
RS40	Extinction_phase	36	2	84	0	1	0	0
RS40	Extinction_phase	37	2	91	0	1	0	0
RS40	Extinction_phase	38	2	78	0	0	1	0
RS40	Extinction_phase	39	2	80	0	1	0	0
RS40	Extinction_phase	40	2	61	0	1	0	0
RS40	Extinction_phase	41	2	31	1	0	0	0
RS40	Extinction_phase	42	1	0	0	1	0	0
RS40	Extinction_phase	43	1	0	1	0	0	0
RS40	Extinction_phase	44	2	6	0	1	0	0
RS40	Extinction_phase	45	1	0	1	0	0	0
RS40	Extinction_phase	46	1	0	0	0	1	0
RS41	Pavlovian_phase	1	3	0	0	1	0	1
RS41	Pavlovian_phase	2	2	82	1	0	0	0
RS41	Pavlovian_phase	3	3	0	0	1	0	1
RS41	Pavlovian_phase	4	2	83	1	0	0	0
RS41	Pavlovian_phase	5	2	38	0	0	1	0
RS41	Pavlovian_phase	6	3	0	0	1	0	1
RS41	Pavlovian_phase	7	3	0	0	1	0	1
RS41	Pavlovian_phase	8	2	29	0	0	1	0
RS41	Pavlovian_phase	9	1	0	1	0	0	0
RS41	Pavlovian_phase	10	3	0	0	1	0	1
RS41	Pavlovian_phase	11	3	0	0	1	0	1
RS41	Pavlovian_phase	12	2	24	0	0	1	0
RS41	Pavlovian_phase	13	3	0	0	1	0	1
RS41	Pavlovian_phase	14	2	19	0	0	1	0
RS41	Pavlovian_phase	15	3	0	0	1	0	1
RS41	Pavlovian_phase	16	1	0	0	0	1	0
RS41	Pavlovian_phase	17	1	0	1	0	0	0
RS41	Pavlovian_phase	18	2	40	1	0	0	0
RS41	Pavlovian_phase	19	3	0	0	1	0	1
RS41	Pavlovian_phase	20	2	19	0	0	1	0
RS41	Pavlovian_phase	21	2	27	1	0	0	0
RS41	Pavlovian_phase	22	3	0	0	1	0	1
RS41	Pavlovian_phase	23	3	0	0	1	0	1
RS41	Pavlovian_phase	24	1	0	1	0	0	0
RS41	Pavlovian_phase	25	2	10	1	0	0	0
RS41	Pavlovian_phase	26	2	19	0	0	1	0
RS41	Pavlovian_phase	27	3	0	0	1	0	1
RS41	Pavlovian_phase	28	1	0	0	0	1	0
RS41	Extinction_phase	29	2	81	0	1	0	0
RS41	Extinction_phase	30	2	88	1	0	0	0
RS41	Extinction_phase	31	2	12	0	1	0	0
RS41	Extinction_phase	32	2	13	0	1	0	0
RS41	Extinction_phase	33	2	85	0	0	1	0
RS41	Extinction_phase	34	2	53	1	0	0	0
RS41	Extinction_phase	35	1	0	0	0	1	0
RS41	Extinction_phase	36	1	0	0	0	1	0
RS41	Extinction_phase	37	1	0	1	0	0	0
RS41	Extinction_phase	38	1	0	1	0	0	0
RS41	Extinction_phase	39	2	4	0	1	0	0
RS41	Extinction_phase	40	2	6	0	1	0	0
RS41	Extinction_phase	41	2	20	0	0	1	0
RS41	Extinction_phase	42	2	8	1	0	0	0
RS41	Extinction_phase	43	2	19	0	1	0	0
RS41	Extinction_phase	44	2	11	0	1	0	0
RS41	Extinction_phase	45	1	0	0	0	1	0
RS41	Extinction_phase	46	1	0	0	1	0	0
RS43	Pavlovian_phase	1	2	88	1	0	0	0
RS43	Pavlovian_phase	2	2	93	1	0	0	0
RS43	Pavlovian_phase	3	3	0	0	1	0	1
RS43	Pavlovian_phase	4	3	0	0	1	0	1
RS43	Pavlovian_phase	5	2	92	0	0	1	0
RS43	Pavlovian_phase	6	2	81	1	0	0	0
RS43	Pavlovian_phase	7	3	0	0	1	0	1
RS43	Pavlovian_phase	8	3	0	0	1	0	1
RS43	Pavlovian_phase	9	2	86	1	0	0	0
RS43	Pavlovian_phase	10	2	77	0	0	1	0
RS43	Pavlovian_phase	11	3	0	0	1	0	1
RS43	Pavlovian_phase	12	2	83	0	0	1	0
RS43	Pavlovian_phase	13	2	87	1	0	0	0
RS43	Pavlovian_phase	14	2	78	0	0	1	0
RS43	Pavlovian_phase	15	3	0	0	1	0	1
RS43	Pavlovian_phase	16	3	0	0	1	0	1
RS43	Pavlovian_phase	17	2	74	0	0	1	0
RS43	Pavlovian_phase	18	2	86	0	0	1	0
RS43	Pavlovian_phase	19	3	0	0	1	0	1
RS43	Pavlovian_phase	20	3	0	0	1	0	1
RS43	Pavlovian_phase	21	2	78	0	0	1	0
RS43	Pavlovian_phase	22	3	0	0	1	0	1
RS43	Pavlovian_phase	23	3	0	0	1	0	1
RS43	Pavlovian_phase	24	2	66	1	0	0	0
RS43	Pavlovian_phase	25	2	78	0	0	1	0
RS43	Pavlovian_phase	26	2	87	1	0	0	0
RS43	Pavlovian_phase	27	2	56	1	0	0	0
RS43	Pavlovian_phase	28	3	0	0	1	0	1
RS43	Extinction_phase	29	2	68	1	0	0	0
RS43	Extinction_phase	30	2	76	0	1	0	0
RS43	Extinction_phase	31	1	0	0	0	1	0
RS43	Extinction_phase	32	2	59	0	1	0	0
RS43	Extinction_phase	33	2	64	0	0	1	0
RS43	Extinction_phase	34	2	74	0	0	1	0
RS43	Extinction_phase	35	2	76	1	0	0	0
RS43	Extinction_phase	36	2	75	1	0	0	0
RS43	Extinction_phase	37	2	68	0	0	1	0
RS43	Extinction_phase	38	2	53	0	1	0	0
RS43	Extinction_phase	39	2	45	0	1	0	0
RS43	Extinction_phase	40	2	73	1	0	0	0
RS43	Extinction_phase	41	2	65	0	0	1	0
RS43	Extinction_phase	42	2	63	0	1	0	0
RS43	Extinction_phase	43	2	68	0	1	0	0
RS43	Extinction_phase	44	2	69	1	0	0	0
RS43	Extinction_phase	45	2	76	0	1	0	0
RS43	Extinction_phase	46	2	81	0	1	0	0
RS44	Pavlovian_phase	1	3	0	0	1	0	0
RS44	Pavlovian_phase	2	2	99	1	0	0	0
RS44	Pavlovian_phase	3	3	0	0	1	0	1
RS44	Pavlovian_phase	4	2	84	1	0	0	0
RS44	Pavlovian_phase	5	2	83	1	0	0	0
RS44	Pavlovian_phase	6	2	73	0	0	1	0
RS44	Pavlovian_phase	7	2	76	1	0	0	0
RS44	Pavlovian_phase	8	3	0	0	1	0	1
RS44	Pavlovian_phase	9	3	0	0	1	0	1
RS44	Pavlovian_phase	10	2	81	1	0	0	0
RS44	Pavlovian_phase	11	2	85	1	0	0	0
RS44	Pavlovian_phase	12	3	0	0	1	0	1
RS44	Pavlovian_phase	13	2	91	0	0	1	0
RS44	Pavlovian_phase	14	2	71	0	0	1	0
RS44	Pavlovian_phase	15	3	0	0	1	0	1
RS44	Pavlovian_phase	16	2	94	1	0	0	0
RS44	Pavlovian_phase	17	2	88	0	0	1	0
RS44	Pavlovian_phase	18	3	0	0	1	0	1
RS44	Pavlovian_phase	19	3	0	0	1	0	1
RS44	Pavlovian_phase	20	2	90	1	0	0	0
RS44	Pavlovian_phase	21	2	98	0	0	1	0
RS44	Pavlovian_phase	22	2	90	0	0	1	0
RS44	Pavlovian_phase	23	3	0	0	1	0	1
RS44	Pavlovian_phase	24	3	0	0	1	0	1
RS44	Pavlovian_phase	25	2	96	0	0	1	0
RS44	Pavlovian_phase	26	3	0	0	1	0	1
RS44	Pavlovian_phase	27	3	0	0	1	0	1
RS44	Pavlovian_phase	28	2	98	0	0	1	0
RS44	Extinction_phase	29	2	100	0	1	0	0
RS44	Extinction_phase	30	2	93	0	1	0	0
RS44	Extinction_phase	31	2	98	1	0	0	0
RS44	Extinction_phase	32	2	97	1	0	0	0
RS44	Extinction_phase	33	2	88	0	0	1	0
RS44	Extinction_phase	34	2	88	0	1	0	0
RS44	Extinction_phase	35	2	87	0	0	1	0
RS44	Extinction_phase	36	2	86	0	1	0	0
RS44	Extinction_phase	37	2	89	1	0	0	0
RS44	Extinction_phase	38	2	75	1	0	0	0
RS44	Extinction_phase	39	2	90	0	1	0	0
RS44	Extinction_phase	40	2	77	0	0	1	0
RS44	Extinction_phase	41	2	80	0	1	0	0
RS44	Extinction_phase	42	2	77	0	1	0	0
RS44	Extinction_phase	43	2	80	0	0	1	0
RS44	Extinction_phase	44	2	81	1	0	0	0
RS44	Extinction_phase	45	2	76	0	0	1	0
RS44	Extinction_phase	46	2	85	0	1	0	0
RS45	Pavlovian_phase	1	3	0	0	1	0	1
RS45	Pavlovian_phase	2	1	0	1	0	0	0
RS45	Pavlovian_phase	3	1	0	1	0	0	0
RS45	Pavlovian_phase	4	3	0	0	1	0	1
RS45	Pavlovian_phase	5	1	0	0	0	1	0
RS45	Pavlovian_phase	6	1	0	0	0	1	0
RS45	Pavlovian_phase	7	3	0	0	1	0	1
RS45	Pavlovian_phase	8	1	0	0	0	1	0
RS45	Pavlovian_phase	9	3	0	0	1	0	1
RS45	Pavlovian_phase	10	1	0	0	0	1	0
RS45	Pavlovian_phase	11	3	0	0	1	0	1
RS45	Pavlovian_phase	12	1	0	1	0	0	0
RS45	Pavlovian_phase	13	3	0	0	1	0	1
RS45	Pavlovian_phase	14	3	0	0	1	0	1
RS45	Pavlovian_phase	15	1	0	1	0	0	0
RS45	Pavlovian_phase	16	1	0	1	0	0	0
RS45	Pavlovian_phase	17	3	0	0	1	0	1
RS45	Pavlovian_phase	18	1	0	0	0	1	0
RS45	Pavlovian_phase	19	1	0	0	0	1	0
RS45	Pavlovian_phase	20	3	0	0	1	0	1
RS45	Pavlovian_phase	21	1	0	0	0	1	0
RS45	Pavlovian_phase	22	3	0	0	1	0	1
RS45	Pavlovian_phase	23	1	0	1	0	0	0
RS45	Pavlovian_phase	24	3	0	0	1	0	1
RS45	Pavlovian_phase	25	3	0	0	1	0	1
RS45	Pavlovian_phase	26	1	0	1	0	0	0
RS45	Pavlovian_phase	27	1	0	1	0	0	0
RS45	Pavlovian_phase	28	1	0	0	0	1	0
RS45	Extinction_phase	29	1	0	0	0	1	0
RS45	Extinction_phase	30	1	0	1	0	0	0
RS45	Extinction_phase	31	1	0	1	0	0	0
RS45	Extinction_phase	32	1	0	0	1	0	0
RS45	Extinction_phase	33	1	0	1	0	0	0
RS45	Extinction_phase	34	1	0	0	1	0	0
RS45	Extinction_phase	35	1	0	0	0	1	0
RS45	Extinction_phase	36	1	0	0	1	0	0
RS45	Extinction_phase	37	1	0	0	0	1	0
RS45	Extinction_phase	38	1	0	0	0	1	0
RS45	Extinction_phase	39	1	0	1	0	0	0
RS45	Extinction_phase	40	1	0	1	0	0	0
RS45	Extinction_phase	41	1	0	0	1	0	0
RS45	Extinction_phase	42	1	0	0	1	0	0
RS45	Extinction_phase	43	1	0	0	0	1	0
RS45	Extinction_phase	44	1	0	0	1	0	0
RS45	Extinction_phase	45	1	0	0	1	0	0
RS45	Extinction_phase	46	1	0	0	1	0	0
RS46	Pavlovian_phase	1	2	33	1	0	0	0
RS46	Pavlovian_phase	2	2	84	1	0	0	0
RS46	Pavlovian_phase	3	3	0	0	1	0	1
RS46	Pavlovian_phase	4	3	0	0	1	0	1
RS46	Pavlovian_phase	5	2	60	0	0	1	0
RS46	Pavlovian_phase	6	3	0	0	1	0	1
RS46	Pavlovian_phase	7	2	60	1	0	0	0
RS46	Pavlovian_phase	8	3	0	0	1	0	1
